,Datetime,Tweet Id,Text,Username
425,2020-10-30 19:35:15+00:00,1.32226E+18,[GIST]Desmond Elliot Turns Off Comment Section Of His Instagram Handle - CCN https://t.co/qQMTSSnq7K,chevenchy85
426,2020-10-30 19:35:02+00:00,1.32226E+18,@DesmondElliot_ Coward. https://t.co/dtdXbbfDyJ,HakeemAleshinl1
427,2020-10-30 19:33:37+00:00,1.32226E+18,Watched that Desmond Elliot’s video again and I’m angry all over again. I mean wtf does he mean by ‘I see children cursing’ ashiere,Holawhunmee
428,2020-10-30 19:33:07+00:00,1.32226E+18,"Desmond Elliot is a typical example of someone who power corrupted. I cannot speak for his intentions before he got there but I hope he knows he has disgraced himself. Rubbish

#DOAO https://t.co/VnVM6NYd4B",DOAO_Official
429,2020-10-30 19:32:58+00:00,1.32226E+18,Rtd Naval Officer Dissociates Self From Desmond Elliot After Lady Erroneously Shares His Number On Facebook  https://t.co/vEre8y8qYV @aledeh @rofasanten @ibitoyephilipo @sanniOmolara8,AledehLive
430,2020-10-30 19:32:41+00:00,1.32226E+18,"See Picture Of A Bridge Constructed By Desmond Elliot That Looks Cheaper Than The Signboard

Davido | Burna boy | official video
https://t.co/EyHTqOCn6g",Dimples_online
431,2020-10-30 19:32:37+00:00,1.32226E+18,Desmond elliot https://t.co/Ni6jomXUYz,EmmyLucas8
432,2020-10-30 19:32:34+00:00,1.32226E+18,Desmond Elliot apologises for condemning #EndSARS protesters https://t.co/l7HDtjnfNY,KKnaija_
433,2020-10-30 19:32:29+00:00,1.32226E+18,"Question: Last week, it was @tundefashola . This week’s focus is @DesmondElliot_ . Who’s it gonna be next week....?

Response: if you ask me, na who I go ask? 🤷🏽‍♀️",Mobbyflakes
434,2020-10-30 19:32:17+00:00,1.32226E+18,i’m late but what did desmond elliot do,MelaninEfe
435,2020-10-30 19:31:43+00:00,1.32226E+18,@DesmondElliot_ @desmondelliot91 https://t.co/TqOqKzZlDk,Omotayo_tade
436,2020-10-30 19:31:24+00:00,1.32226E+18,@CixqoCixqo @Blackdotmandy And @desmond Elliot thinks it’s social media that would end the country,tonyetams
437,2020-10-30 19:31:04+00:00,1.32226E+18,"#desmondelliot bites the same finger that fed him.
https://t.co/RvT9cXbwZp",walterceze
438,2020-10-30 19:30:59+00:00,1.32226E+18,"Desmond Elliot, he is looking for you. Mojisola  Alli-Macauley you too https://t.co/j3sD7edsq5",AdesinaIfedayo
439,2020-10-30 19:30:49+00:00,1.32226E+18,@Oganihu_ @TokunboAbiru Vocal? So was Desmond Elliot......na disguise. We know them🙄,3rdworldgenius
440,2020-10-30 19:30:39+00:00,1.32226E+18,"@davido Nobody:

Desmond elliot: Ask around 📢
i no get shame🤷",Lucky15509890
441,2020-10-30 19:30:38+00:00,1.32226E+18,@Selfmade49ja @ARISEtv @DesmondElliot_ One big origin for you,a_agbonkhese
442,2020-10-30 19:30:30+00:00,1.32226E+18,@kofoworola__a This woman self #desmondelliot,PromiseAkana
443,2020-10-30 19:30:16+00:00,1.32226E+18,"Finally, Desmond Elliot Bows, Apologises for Calling Nigerian Youths 'Children' @vanguardngrnews: https://t.co/7nFDIe0t9Q #Nigeria https://t.co/EzVWAFabYp",allafrica
444,2020-10-30 19:29:39+00:00,1.32226E+18,"@DrOlufumilayo 

My guy you were absolutely right with your tweet on Desmond Elliot.
Wow, so unbelievable. He Has sold his soul to d devil. Am wondering how much they paid or position they promised him. This fool had the audacity to deny his atrocity.",vevbuomwan
445,2020-10-30 19:29:21+00:00,1.32226E+18,"@David_drezzy @demmyayun It's the ""But Desmond Elliot na special fool"" for me. 😌",mr_encee05
446,2020-10-30 19:29:19+00:00,1.32226E+18,"@ChidiOdinkalu @DesmondOElliot Chai! @DesmondElliot_ will hurriedly remove that signboard; check it tomorrow, you won't find it there anymore!",MkpeAbang
447,2020-10-30 19:29:13+00:00,1.32226E+18,Desmond Elliot is a bloody joker,Tejirikarieren
448,2020-10-30 19:29:05+00:00,1.32226E+18,"Fellow Nigerians, be careful who you vote into House Of Assembly etc. Desmond Elliot I mean Desmond Idiot is just another cautionary tale.",Ghost_C_
449,2020-10-30 19:28:38+00:00,1.32226E+18,"The thing is that #MadeinLagos is not for small children

Source: Desmond Elliot",bm_chibueze
450,2020-10-30 19:28:29+00:00,1.32226E+18,"@DesmondOElliot , Desmond Elliot part&amp; parcel of the so lekki massacre https://t.co/idqxuQZyum https://t.co/dQIdGXEBYc",kianadaeze
451,2020-10-30 19:28:26+00:00,1.32226E+18,@IamEtubo Happy birthday in advance baby Amiyah... Bigger picture can go and take his wishes from Desmond Elliot 🙄... Feb lounloun,TemidayoBarakat
452,2020-10-30 19:28:17+00:00,1.32226E+18,"@Adamazi201 Every politician is a SNAKE.
Desmond Elliot is a SNAKE.
A big Disappointment to our present day Youths movement.
A big shame.",Adamazi201
453,2020-10-30 19:27:20+00:00,1.32226E+18,"wahala for who dey under his constituency!
#BETTERNIGERIA #desmondelliot #EndBadGoveranceInNigeria https://t.co/KlTs1o0QwH",olu__shegs
454,2020-10-30 19:26:18+00:00,1.32226E+18,@AkpraiseMedia This sha made my night o 😂😂Uwa zaga dia Desmond Elliot,cuteMZportable
455,2020-10-30 19:25:23+00:00,1.32226E+18,@lshaofficial @DesmondOElliot @DesmondElliot_ @followlasg @mudashiru_obasa The time for what,IFEDIGBOGODWIN4
456,2020-10-30 19:25:10+00:00,1.32226E+18,"Desmond Elliot is a such an Actor and will always be an Actor.
He has joined the league of crocodile tears.
We can't be fooled again.",Adamazi201
457,2020-10-30 19:25:08+00:00,1.32226E+18,@davido Desmond Elliot really Mande me hate him😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,EmelakPulse
458,2020-10-30 19:24:59+00:00,1.32226E+18,@oluwaloninyo She's under the umbrella of Lagos state HoA and also a member of same rubbish talkers and doers as Desmond Elliot... She has immunity from justice,Lil_Gablex
459,2020-10-30 19:24:50+00:00,1.32226E+18,"Desmond idiot,sorry Desmond Elliot why na,,,why u fall hand like this ?",BornOvansa
460,2020-10-30 19:24:46+00:00,1.32226E+18,"We need to teach these people some lessons and there is no better time than now. Let us use ‘grandpa’ Desmond Elliot as a scapegoat.
#RecallDesmondElliot https://t.co/oP3IOANwLc",dan_maduka
461,2020-10-30 19:24:28+00:00,1.32226E+18,@bamidele14 Even uk people reject am..that album na for people like Desmond Elliot,billiijoe
462,2020-10-30 19:24:18+00:00,1.32226E+18,"Desmond Elliot himself was spotted writing IELTS some years back, Canada is definitely in his retirement plans. https://t.co/CK1aQY1Oav",buezefy
463,2020-10-30 19:24:12+00:00,1.32226E+18,Desmond Elliot spent probably around 3k for three buckets with a tap then went and spent probably 50k on a photoshoot and posters. Spent about 20k on a rubbish wooden bridge and probably spent around 80k to erect the sign board next to the bridge with his stupid face on it. 🤦🏽‍♂️,opheophagus
464,2020-10-30 19:23:45+00:00,1.32226E+18,"#BecauseAmEmotional according to @Desmond Elliot, i think Nigeria seats of government are demonic that when an ordinary Nigerian gets there will start talking from both the sides of his/her mouth .
#BecauseAmEmotional",monami911
465,2020-10-30 19:23:13+00:00,1.32226E+18,@The042Network Like Desmond Elliot,bigalila
466,2020-10-30 19:22:41+00:00,1.32226E+18,"@Kingomix_ Nobody:

Desmond elliot: Ask around 📢
i no get shame🤷",Lucky15509890
467,2020-10-30 19:22:26+00:00,1.32226E+18,#buhari showing on my video #NoToSocialMediaBill #desmondelliot #TheMandalorian #comedy #funny https://t.co/flL6tFhftg,9jasense
468,2020-10-30 19:22:14+00:00,1.32226E+18,@TundeEddnut Desmond elliot,MhizzAjokky
469,2020-10-30 19:21:58+00:00,1.32226E+18,@wondafujosh @JohnBoyega International disgrace is all they will keep getting. They can’t control the media like they control our funds #DesmondElliot receive small shame,cuteMZportable
470,2020-10-30 19:21:14+00:00,1.32226E+18,This is a cool davido blasts desmond elliot over social media regulation comment from Boomplay. https://t.co/7ZyswJe0tm,EstherE31950174
471,2020-10-30 19:20:56+00:00,1.32226E+18,"@OfficialUdiBoy Desmond Elliot isn't intelligent by an inch. I felt sorry for him and wondered how he got a political slot and then I remembered this is Nigeria, a country where the unintelligent dominate the political sphere.",simtaciturn
472,2020-10-30 19:20:56+00:00,1.32226E+18,"Desmond Elliot allegedly cheating on his wife with alleged quack surgeon, Dr Anu https://t.co/bA0xjvJSNT",AMNewsNigeria1
473,2020-10-30 19:20:49+00:00,1.32226E+18,#EndSARS #CrimesAgainstHumanity #desmondelliot #aBetterNigeria #BadGovernanceInNigeria #BadGovernanceInNigeria #Honorable #wickedness #endsars https://t.co/ZF6URHVNNW,_motoyosi
474,2020-10-30 19:20:43+00:00,1.32226E+18,@Peterlukan_ @HelloSemiloore Its Desmond Elliot,odogwudev
475,2020-10-30 19:19:44+00:00,1.32226E+18,"Desmond Elliot and alleged quack surgeon, Dr Anu reportedly having an affair https://t.co/GTZ8MhVznw",Funmitrends1
476,2020-10-30 19:19:17+00:00,1.32226E+18,"Desmond Alot daru iberibe
Daren't he ??
In English it means that Desmond Elliot is a mugu isn't he??🤣🤣🤣🤣🤣🙆🙆
Tag a brother or sister let's have fun
@djkaywise 
@DrOlufunmilayo 
@bbcnewspidgin https://t.co/4CPYYfiaki",Gazzynation1
477,2020-10-30 19:18:43+00:00,1.32226E+18,"@UnclePamilerin Shey na desmond elliot house , make i go cook poison am",prync17076269
478,2020-10-30 19:18:38+00:00,1.32226E+18,Desmond Elliot has changed mouth 😅,Nwandu_
479,2020-10-30 19:18:28+00:00,1.32226E+18,"Don't work yourself too hard, bro @JohnBoyega, Desmond Elliot does not really have sense. Opolo e ti lo. A FOOL IS A FOOL, MY DEAR, EVEN IF YOU CALL HIM 'THAT DESMOND-LIKE FOOL'.

#DesmondIdiot 
#desmondelliot",dayofarore
480,2020-10-30 19:17:52+00:00,1.32226E+18,"@JohnBoyega Don't work yourself too hard, bro, Desmond Elliot does not really have sense. Opolo e ti lo. A FOOL IS A FOOL, MY DEAR, EVEN IF YOU CALL HIM 'THAT DESMOND-LIKE FOOL'.

#DesmondIdiot 
#desmondelliot",dayofarore
481,2020-10-30 19:17:47+00:00,1.32226E+18,"Desmond Elliot, LOL https://t.co/dNnJznAbqe",MoFame_
482,2020-10-30 19:17:32+00:00,1.32226E+18,"@GuardianNigeria @ARISEtv 
Lost for words. I don't even know where to begin. 
I think she needs to be educated. She is completely ignorant. I can't be mad at her. I simply pity for Mojisola. A lost cause! Next? @DesmondElliot Lord have mercy!!! NEXT???

#",DrAlexChuk1
483,2020-10-30 19:17:09+00:00,1.32226E+18,@Ayo_Mhidey Desmond Elliot junior 😂,ubongabasi
484,2020-10-30 19:16:57+00:00,1.32226E+18,"Desmond Elliot and alleged quack surgeon, Dr Anu reportedly having an affair https://t.co/vUCe7ZpfxK",petfad69
485,2020-10-30 19:16:43+00:00,1.32226E+18,Desmond Elliot! Desmond Elliot!! Desmond Elliot!!!,HChidonku
486,2020-10-30 19:16:18+00:00,1.32226E+18,Drop a word of prayer for DESMOND ELLIOT https://t.co/AYX72yVktR,FcMglobal
487,2020-10-30 19:16:00+00:00,1.32226E+18,"I was today year years old when I realized that Desmond Elliot is Yoruba.

I was also today years old when I saw his public toilet project under Ojuelegba bridge😏

Hmm...we actually have a long way to go 😞",Nilo4sure
488,2020-10-30 19:15:40+00:00,1.32226E+18,@nosalazarus @CharlesKUFM @BugzyGambino @sanofe007 @_hotlindy @DesmondElliot_ 😂😂 We've learnt well from our daddy.,dazzlepeters
489,2020-10-30 19:15:27+00:00,1.32226E+18,Desmond Elliot talks a lot for a person who makes no point,aladdinjnr_
490,2020-10-30 19:14:42+00:00,1.32226E+18,"But it's true what somebody said. 
Desmond Elliot was shocked that a pregnant woman was looting, but it never occurred to him that all this time he couldn't do anything to prevent that scene.
Him and Mr. Speaker and the one that studied in UK. 

#EndSARS",Twynkl_
491,2020-10-30 19:14:10+00:00,1.32226E+18,We are really lazy children in Nigeria if not how can Desmond Elliot commission this as project😭😭😭 https://t.co/Mg737LGZDh,Joshua44354438
492,2020-10-30 19:13:54+00:00,1.32226E+18,"This guy dey disguise nii sha😂😂
Desmond Elliot pls soro soke📢 na and no dey fear na https://t.co/DhyXLvLZNC",Pittarozzi1
493,2020-10-30 19:13:51+00:00,1.32226E+18,@CharlesKUFM @dazzlepeters @BugzyGambino @sanofe007 @_hotlindy You are all the children of @DesmondElliot_,nosalazarus
494,2020-10-30 19:13:31+00:00,1.32226E+18,@Omojuwa Awon ti desmond elliot 🤦🏾‍♀️,theolaitanjohn
495,2020-10-30 19:13:07+00:00,1.32226E+18,"@SaharaReporters @adamugarba @jack @TopeAkinyode Garba Adamu, Desmond Elliot and their likes, are a disgrace to Nigeria and Nigerians.",SydneyOfficia
496,2020-10-30 19:12:49+00:00,1.32226E+18,"Desmond Elliot dara iberibe.
Daran't he? 🤓",Ch0_c0l8
497,2020-10-30 19:12:49+00:00,1.32226E+18,Desmond Elliot Apologises For His Comments About #EndSARS Protesters https://t.co/76Z4xFfOTW https://t.co/Ib1OkhSJh6,KuulpeepsNews
498,2020-10-30 19:12:35+00:00,1.32226E+18,"Goes without saying that the young people we are talking about are smart, organized ones with plans. Not Desmond Elliot like people. 

Young is not a guarantee of anything, neither is old.",The042Network
499,2020-10-30 19:12:33+00:00,1.32226E+18,"#Entertainment #DesmondElliot Desmond Elliot allegedly cheating on his wife with alleged quack surgeon, Dr Anu https://t.co/bALX8hAJXY https://t.co/q8OFF6vhDU",Kemifilaniblog
500,2020-10-30 19:12:13+00:00,1.32226E+18,Desmond elliot https://t.co/OXVrnzoF8N,promiseckeeper
